SHA,|MOP|,|VMS|,|VMS\MOP|,|VMS\STARTS|,|STARTS\VMS|,|VMS\FINE_STARTS|,|FINE_STARTS\VMS|,|VMS\EKSTAZI|,|EKSTAZI\VMS|,|VMS\FINE_EKSTAZI|,|FINE_EKSTAZI\VMS|,|VMS\CLASSES_ps3cl|,|CLASSES_ps3cl\VMS|,|VMS\FINE_ps3cl|,|FINE_ps3cl\VMS|,|VMS\HyRTS_ps3cl|,|HyRTS_ps3cl\VMS|,|VMS\HyRTS-S_ps3cl|,|HyRTS-S_ps3cl\VMS|,|VMS\METHODS_ps3cl|,|METHODS_ps3cl\VMS|,|VMS\METHODS-F_ps3cl|,|METHODS-F_ps3cl\VMS|,|VMS\METHODS-FA_ps3cl|,|METHODS-FA_ps3cl\VMS|,|VMS\METHODS-S_ps3cl|,|METHODS-S_ps3cl\VMS|,|VMS\STARTS+CLASSES_ps3cl|,|STARTS+CLASSES_ps3cl\VMS|,|VMS\FINE_STARTS+CLASSES_ps3cl|,|FINE_STARTS+CLASSES_ps3cl\VMS|,|VMS\EKSTAZI+CLASSES_ps3cl|,|EKSTAZI+CLASSES_ps3cl\VMS|,|VMS\FINE_EKSTAZI+CLASSES_ps3cl|,|FINE_EKSTAZI+CLASSES_ps3cl\VMS|,|VMS\STARTS+METHODS-F_ps3cl|,|STARTS+METHODS-F_ps3cl\VMS|,|VMS\FINE_STARTS+METHODS-F_ps3cl|,|FINE_STARTS+METHODS-F_ps3cl\VMS|,|VMS\EKSTAZI+METHODS-F_ps3cl|,|EKSTAZI+METHODS-F_ps3cl\VMS|,|VMS\FINE_EKSTAZI+METHODS-F_ps3cl|,|FINE_EKSTAZI+METHODS-F_ps3cl\VMS|
181e276c75b4f462f61b6da22d27b00f9cc33f07,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
161f2f7f90a8784f4b0b11e4e139b93af10fdb0a,3,0,0,0,3,0,3,0,2,0,5,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8604865909de5e56c16ecb7bbecd379321056fb,3,0,0,0,3,0,3,0,5,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44ee9f4f1f3d49780f88ef74ec7aa501e3eb2d89,3,0,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40f8adc677d2155262cbad6e1771833c2ad33e4f,3,0,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1a881c5da7e341ba0530640499800b20ddd8067a,3,0,0,0,3,0,3,0,5,0,5,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429119c504bb39eb00254d80008e7df5e388319,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bcb9b9dade3967f316039dcd2b8ae53ef9a2a228,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a969ad768d29b8c801b26bc8cb6e7e9b542bc3c6,0,0,0,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504355da6964993e83d7847d68eab721a7075a32,0,0,0,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c3d45b0628c7149325dd31a6911894cd19af4438,0,0,0,0,3,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
db2fa94642f64862cc877059e5e93ae8fc88fc9a,0,0,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b96db214d7bd87a3d372a7ea7b491dd673ba7673,0,0,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347d703e9e05f23154ea64d06f666efedce2724,0,0,0,0,5,0,5,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89d3e75da1ccdf609fbcb52fe962185c711cdb46,0,0,0,0,5,0,5,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
016bf1c053fcd0fd93e3a6b2d1921db5eee24b65,0,0,0,0,5,0,5,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae4b199253e0dc26f73014ea8a10212c7cb4c723,0,0,0,0,12,0,12,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4ac69238df839ba8cab8be3996372ab92ba0f6fe,0,0,0,0,5,0,5,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59a3f6ef3a753c16b39ca722214f7af42d842741,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96b0e3548081d16cea6736c756eb806a5ddbcfad,0,0,0,0,5,0,5,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sum,21,3,0,0,59,0,59,0,134,0,137,0,6,0,4,0,4,0,0,0,4,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0,3,0
arith_mean,3.00,3.00,0,0,3.69,0,3.69,0,7.05,0,7.21,0,2.00,0,2.00,0,2.00,0,0,0,2.00,0,0,0,0,0,0,3.00,0,3.00,0,3.00,0,3.00,0,3.00,0,3.00,0,3.00,0,3.00,0
geo_mean,3.00,3.00,0,0,2.92,0,2.92,0,6.24,0,6.55,0,2.00,0,2.00,0,2.00,0,0,0,2.00,0,0,0,0,0,0,3.00,0,3.00,0,3.00,0,3.00,0,3.00,0,3.00,0,3.00,0,3.00,0
